date,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,district,fed_state,mean_incidence,num_of_entries
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Darmstadt-Dieburg,Hessen,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Darmstadt-Dieburg,Hessen,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Darmstadt-Dieburg,Hessen,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Lahn-Dill-Kreis,Hessen,0.0,1
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Lahn-Dill-Kreis,Hessen,2.3642804509470916,3
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Lahn-Dill-Kreis,Hessen,,0
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Lahn-Dill-Kreis,Hessen,10.63926202926191,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Lahn-Dill-Kreis,Hessen,14.97377618933158,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Lahn-Dill-Kreis,Hessen,19.308290349401247,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Lahn-Dill-Kreis,Hessen,30.63713417685606,8
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Lahn-Dill-Kreis,Hessen,32.01629777324186,4
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Lahn-Dill-Kreis,Hessen,18.49392708296391,15
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Lahn-Dill-Kreis,Hessen,4.334514160069667,2
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Lahn-Dill-Kreis,Hessen,2.955350563683864,2
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Lahn-Dill-Kreis,Hessen,1.1821402254735458,1
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Lahn-Dill-Kreis,Hessen,,0
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Lahn-Dill-Kreis,Hessen,1.970233709122576,2
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Lahn-Dill-Kreis,Hessen,0.7880934836490305,1
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Lahn-Dill-Kreis,Hessen,,0
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Lahn-Dill-Kreis,Hessen,0.1970233709122576,2
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,0.39404674182451527,3
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,2.5613038218593487,12
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,4.570942205164377,5
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,6.567445697075254,12
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,8.997400604993098,6
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,15.486036953703449,30
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,51.882821006894495,6
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,139.31343445050362,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,152.4960890860874,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,160.04519508735703,19
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,131.78048894445573,14
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,156.04250976250805,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Lahn-Dill-Kreis,Hessen,167.07581853359446,11
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Lahn-Dill-Kreis,Hessen,115.19299752669995,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Lahn-Dill-Kreis,Hessen,141.38397096663607,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Lahn-Dill-Kreis,Hessen,117.06143582751785,40
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Lahn-Dill-Kreis,Hessen,84.52302612135851,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Lahn-Dill-Kreis,Hessen,97.64478262411487,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Lahn-Dill-Kreis,Hessen,139.57550381468357,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Lahn-Dill-Kreis,Hessen,176.09511062424448,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Lahn-Dill-Kreis,Hessen,43.91432022777653,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Lahn-Dill-Kreis,Hessen,21.54122188640683,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Lahn-Dill-Kreis,Hessen,14.185682705682549,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,4.907673057268962,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,8.866051691051592,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,20.53678901508944,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,40.19276766610056,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,43.73918834252119,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,79.28783369426138,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,76.01161649794899,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,56.86094484527755,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,54.422233343096934,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,67.70650193349465,17
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,111.1211811945133,13
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,159.74654913565848,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,245.06892721900388,70
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,1464.6022017014013,68
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,1342.0985747329346,16
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,1187.1314842033228,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,977.980230237133,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,610.2032712009187,18
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,392.3392059432757,9
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,416.68651826388736,11
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Lahn-Dill-Kreis,Hessen,614.4778137280122,119
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,1072.9236035311842,24
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Lahn-Dill-Kreis,Hessen,262.05093448184823,40
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Lahn-Dill-Kreis,Hessen,7.0928413528412735,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Lahn-Dill-Kreis,Hessen,0.7880934836490305,1
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Lahn-Dill-Kreis,Hessen,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Lahn-Dill-Kreis,Hessen,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,LK Lahn-Dill-Kreis,Hessen,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,LK Lahn-Dill-Kreis,Hessen,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,LK Lahn-Dill-Kreis,Hessen,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,LK Lahn-Dill-Kreis,Hessen,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LK Lahn-Dill-Kreis,Hessen,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,SK Berlin Mitte,Berlin,0.9761252772195785,4
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,SK Berlin Mitte,Berlin,6.030285045934286,6
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,SK Berlin Mitte,Berlin,13.535603844111492,2
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,SK Berlin Mitte,Berlin,24.46820694897077,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,SK Berlin Mitte,Berlin,27.071207688222984,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,SK Berlin Mitte,Berlin,31.75660901887696,1
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,SK Berlin Mitte,Berlin,49.717314119717216,10
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,SK Berlin Mitte,Berlin,46.6457732473996,5
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,SK Berlin Mitte,Berlin,28.6454033733898,21
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,SK Berlin Mitte,Berlin,14.056203991961933,2
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,SK Berlin Mitte,Berlin,14.056203991961933,4
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,SK Berlin Mitte,Berlin,10.41200295700884,2
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,SK Berlin Mitte,Berlin,9.891402809158397,1
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,SK Berlin Mitte,Berlin,8.242835674298666,3
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,SK Berlin Mitte,Berlin,4.880626386097894,4
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,SK Berlin Mitte,Berlin,5.726601626354862,1
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,SK Berlin Mitte,Berlin,7.276006828290701,21
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,15.41348294885773,14
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,9.124963702600803,18
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,16.54764755667476,7
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,26.181849102311812,12
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,20.021414019414912,12
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,56.57459419218475,32
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,151.75494309840383,6
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,201.73255729204627,8
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,SK Berlin Mitte,Berlin,209.31844516072417,7
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,SK Berlin Mitte,Berlin,300.6791228928709,16
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,SK Berlin Mitte,Berlin,235.60627357884837,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,SK Berlin Mitte,Berlin,262.90307466447325,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,SK Berlin Mitte,Berlin,231.69309580083922,10
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,SK Berlin Mitte,Berlin,152.86121841258603,8
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,SK Berlin Mitte,Berlin,150.38836771029642,4
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,SK Berlin Mitte,Berlin,107.44061429691824,37
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,SK Berlin Mitte,Berlin,74.05537103172537,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,SK Berlin Mitte,Berlin,85.46519093878089,3
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,SK Berlin Mitte,Berlin,80.88824797226243,16
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,SK Berlin Mitte,Berlin,131.70201476186276,53
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,SK Berlin Mitte,Berlin,57.99485647053924,5
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,SK Berlin Mitte,Berlin,41.07535166539988,5
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,SK Berlin Mitte,Berlin,,0
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,SK Berlin Mitte,Berlin,19.854388138646232,40
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,35.140509979904834,1
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,58.71393542475766,16
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,82.38497339733246,2
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,94.95746696792062,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,112.61527743728425,11
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,108.89219759205078,9
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,95.19173703445331,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,94.98060475226953,9
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,137.3245577501744,16
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,201.55902390942944,12
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,311.70933852545215,4
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,SK Berlin Mitte,Berlin,677.6108556767772,68
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,SK Berlin Mitte,Berlin,1346.8806251611563,68
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,SK Berlin Mitte,Berlin,659.5786956536829,12
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,SK Berlin Mitte,Berlin,398.15499307601806,5
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,SK Berlin Mitte,Berlin,539.370675403494,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,SK Berlin Mitte,Berlin,312.72757116757145,17
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,SK Berlin Mitte,Berlin,183.51155211728081,8
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,SK Berlin Mitte,Berlin,193.59226407111208,11
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,SK Berlin Mitte,Berlin,281.38205580536095,112
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,SK Berlin Mitte,Berlin,356.14256114448733,20
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,SK Berlin Mitte,Berlin,224.15195075592823,31
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,SK Berlin Mitte,Berlin,19.782805618316797,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,SK Berlin Mitte,Berlin,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,SK Berlin Mitte,Berlin,,0
2020-02-26,-2,0,0,0,0,0,0,0,2,1,2,0,0,0,SK Berlin Mitte,Berlin,,0
2020-02-28,-2,0,0,0,0,0,0,1,2,1,2,0,0,1,SK Berlin Mitte,Berlin,,0
2020-02-04,0,0,0,0,0,0,0,0,1,1,2,0,0,0,SK Berlin Mitte,Berlin,,0
2020-02-20,0,0,0,0,0,0,0,0,2,1,2,0,0,0,SK Berlin Mitte,Berlin,,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,SK Berlin Mitte,Berlin,,0
2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SK Berlin Mitte,Berlin,,0
2020-03-07,-2,0,1,0,0,0,0,1,2,1,2,0,0,1,LK Hersfeld-Rotenburg,Hessen,,0
2020-03-12,-2,0,-2,-1,0,1,0,1,2,1,2,0,0,1,LK Hersfeld-Rotenburg,Hessen,2.482847660743696,3
2020-03-16,-3,0,-2,-1,0,1,0,3,2,1,2,0,0,1,LK Hersfeld-Rotenburg,Hessen,8.276158869145652,1
2020-03-19,3,0,-2,-1,0,1,-2,4,2,1,1,0,0,1,LK Hersfeld-Rotenburg,Hessen,12.414238303718475,1
2020-03-20,3,0,2,-1,0,1,-2,4,2,1,1,0,0,1,LK Hersfeld-Rotenburg,Hessen,13.241854190633044,1
2020-03-21,3,0,2,-4,0,-2,-2,4,2,1,1,0,0,1,LK Hersfeld-Rotenburg,Hessen,,0
2020-03-22,3,2,2,4,0,-2,-2,4,2,1,1,0,0,3,LK Hersfeld-Rotenburg,Hessen,13.138402204768724,8
2020-04-01,3,2,2,4,0,-2,-2,4,2,1,1,1,0,3,LK Hersfeld-Rotenburg,Hessen,47.38100952585886,4
2020-04-06,3,2,2,4,0,-2,-2,4,2,1,1,-2,0,3,LK Hersfeld-Rotenburg,Hessen,35.5874831373263,13
2020-04-28,3,2,2,4,0,-2,-2,4,2,1,1,2,0,3,LK Hersfeld-Rotenburg,Hessen,,0
2020-04-30,3,2,2,4,0,-2,-2,4,2,3,1,2,0,3,LK Hersfeld-Rotenburg,Hessen,2.482847660743696,1
2020-05-04,2,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Hersfeld-Rotenburg,Hessen,0.8276158869145652,1
2020-05-06,2,2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Hersfeld-Rotenburg,Hessen,,0
2020-05-07,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,3,LK Hersfeld-Rotenburg,Hessen,,0
2020-05-14,2,-2,2,-4,0,0,-2,4,2,3,1,2,0,-3,LK Hersfeld-Rotenburg,Hessen,1.241423830371848,2
2020-05-16,2,-2,2,-4,0,0,-2,3,2,3,1,2,0,-3,LK Hersfeld-Rotenburg,Hessen,1.6552317738291304,1
2020-05-23,-2,-2,2,-4,0,0,-2,3,2,3,1,2,0,2,LK Hersfeld-Rotenburg,Hessen,12.219505153856227,17
2020-07-04,-3,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,15.27906252765351,13
2020-07-07,1,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,4.965695321487392,6
2020-08-04,1,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,5.379503264944674,2
2020-08-08,-2,-2,2,-3,0,0,-2,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,4.611002798524006,7
2020-08-24,-2,-2,2,-4,0,0,-2,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,6.896799057621376,6
2020-09-04,1,-2,2,-4,0,0,0,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,6.207119151859239,18
2020-10-15,1,-2,2,-4,0,1,1,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,19.862781285949563,5
2020-10-22,1,-2,2,-4,0,-2,1,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,57.632160852414266,11
2020-11-02,1,2,2,4,0,1,1,3,2,3,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,79.17525318149342,9
2020-11-11,1,2,2,4,0,1,1,3,2,1,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,93.15276593827272,18
2020-11-30,1,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,150.9571377732167,15
2020-12-15,3,2,2,4,1,1,1,3,2,1,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,190.35165399035,1
2020-12-16,3,3,2,4,1,2,1,3,2,1,2,2,0,2,LK Hersfeld-Rotenburg,Hessen,257.38854083042975,9
2020-12-27,3,3,2,4,1,2,1,3,2,1,2,2,2,2,LK Hersfeld-Rotenburg,Hessen,184.37442814041145,9
2021-01-05,3,3,2,4,1,2,-2,3,2,1,1,2,2,2,LK Hersfeld-Rotenburg,Hessen,207.56606443817296,5
2021-01-10,3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Hersfeld-Rotenburg,Hessen,116.9303017369293,42
2021-02-22,-3,3,2,4,1,-2,-2,3,2,1,1,2,2,2,LK Hersfeld-Rotenburg,Hessen,47.174105554130215,2
2021-02-24,-3,3,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Hersfeld-Rotenburg,Hessen,51.64323134346887,5
2021-03-01,-3,2,2,4,1,-2,-2,3,2,1,1,2,3,2,LK Hersfeld-Rotenburg,Hessen,85.20087762130997,19
2021-03-20,-3,2,2,4,1,-2,1,3,2,3,1,2,3,2,LK Hersfeld-Rotenburg,Hessen,217.54474741754285,63
2021-05-22,-3,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Hersfeld-Rotenburg,Hessen,60.50791706553154,9
2021-05-31,1,2,2,4,1,-2,1,3,2,3,2,2,3,2,LK Hersfeld-Rotenburg,Hessen,47.03616957297779,6
2021-06-06,1,2,2,4,1,1,1,3,2,3,2,2,3,2,LK Hersfeld-Rotenburg,Hessen,48.829337327959344,1
2021-06-07,1,2,2,4,1,1,1,3,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,9.76586746559187,55
2021-08-01,1,2,2,4,1,1,1,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,4.138079434572826,2
2021-08-03,1,2,2,4,1,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,30.32968809104554,17
2021-08-20,1,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,64.55403917933609,3
2021-08-23,-3,2,2,3,1,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,48.66381415057644,5
2021-08-28,-3,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,41.91283313017334,14
2021-09-11,1,-2,2,3,1,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,33.60120500873134,10
2021-09-21,1,-2,2,-3,1,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,29.876933517615804,10
2021-10-01,1,-2,-2,-3,1,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,45.82922973789404,8
2021-10-10,1,-2,-2,-3,0,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,57.348912634432814,17
2021-10-28,1,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,80.69254897417011,12
2021-11-10,-2,-2,2,-4,0,1,0,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,129.77017106820384,5
2021-11-15,1,-2,2,4,0,2,-2,2,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,257.4245241298608,69
2022-01-24,1,1,1,4,0,2,0,2,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,1220.8533775304204,69
2022-04-03,1,1,0,0,0,1,1,2,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,1317.067922435839,15
2022-04-19,1,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,619.8842992990094,6
2022-04-25,0,1,0,0,0,1,1,1,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,1342.6688405377297,9
2022-05-04,0,1,0,0,0,1,0,1,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,694.5157789837168,17
2022-05-23,0,0,0,0,0,1,0,1,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,294.27656321862185,7
2022-05-31,0,0,0,0,0,1,0,1,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,276.83751417292206,10
2022-06-12,0,0,0,0,0,1,0,0,2,3,2,2,5,2,LK Hersfeld-Rotenburg,Hessen,478.17216247906936,109
2022-10-10,0,0,0,0,0,1,1,1,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,940.9616445179101,22
2022-11-22,0,0,0,0,0,1,0,0,2,3,2,2,5,3,LK Hersfeld-Rotenburg,Hessen,145.56007901976173,33
2020-03-18,3,0,-2,-1,0,1,1,4,2,1,1,0,0,1,LK Hersfeld-Rotenburg,Hessen,9.931390642974783,1
2020-03-09,-2,0,1,0,0,1,0,1,2,1,2,0,0,1,LK Hersfeld-Rotenburg,Hessen,,0
2020-05-03,3,2,2,-4,0,-2,-2,4,2,3,1,2,0,3,LK Hersfeld-Rotenburg,Hessen,,0
